,title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time,sentences,phrases,score,asp_word,det_word
4189,Easy To Get Around!,,"The Vancouver downtown area is clean, appears safe, and is easy to get around. There is a nice inexpensive bus system (Must have exact change!) and also a free bus system that has limited stops. It is also very walkable. Great shopping and restaurant options!","July 20, 2013",0,0,,5.0,2021-06-18 18:45:24.309002,2021-06-18 18:45:24.386368,"The Vancouver downtown area is clean, appears safe, and is easy to get around.","is clean, appears safe, and is easy to get around",0.9982916712760925,safety,safe
4194,Walkable City,,"We first took an around-the-city tour on the ""Big Bus"" then walked back to the places we wanted to visit. We felt very safe throughout. Museums, parks, architecture, shops, cafes and restaurants.. just doesn't get much better for a tourist.","July 16, 2013",0,0,,5.0,2021-06-18 18:45:39.242464,2021-06-18 18:45:39.324409,We felt very safe throughout.,felt very safe throughout,0.9959050416946411,safety,safe
4204,Super Town for walking,,"With the exception of a block or two in Gastown this is a grand place to walk. From Chinatown to the Waterfront and the downtown to Granville Island you will find clever shops, an abundance of galleries, cheap eats to fine dining and a very clean and appealing cityscape. Most importantly it is a very safe place to walk. The only down side is an inordinately large number of panhandlers.","July 11, 2013",0,0,,5.0,2021-06-18 18:45:54.489021,2021-06-18 18:45:54.572509,Most importantly it is a very safe place to walk.,is a very safe place to walk,0.9977530837059021,safety,safe
4218,A Great City!,,"The downtown core is large enough to give the 'big city' feel, yet small enough to be able to walk where ever you want to go. So many great walks. The back drop includes snow capped North Shore Mountains, lush vegetation, interesting architecture, all surrounded by bodies of water. From Coal Harbour in the north to English Bay going south. Stanley Park in the west to China Town in the east. Waterfront walks starting at the Pan Pacific around Stanley Park passing English Bay to False Creek. Aquabus Ferries provide rides from various locations to Granville Island. Countless outdoor restaurants, bars, and coffee shops to stop and 'rest'. Our favourites include: True Confections on Denman, Provence on Marinaside, three Cactus Club locations, and of course B.C. Place/ Rogers Arena. Shopping locations everywhere. There are areas to avoid, especially at night too. These include any unlit alleys and Hastings just past Pigeon Square. Construction is happening everywhere, signs of a robust, growing city. There are many unique, safe, and interesting places to visit and see to list here....there is something for everybody.","July 3, 2013",0,0,,5.0,2021-06-18 18:46:07.823291,2021-06-18 18:46:07.900069,"There are many unique, safe, and interesting places to visit and see to list here....","are many unique, safe, and interesting places to visit and see to list here",0.9971354007720947,safety,safe
4222,Really enjoyed our stay,,"This was our first visit to Vancouver and we liked the central location of Downtown. We took the Skytrain in from the airport and walked or took short taxi rides all over the area from Stanley Park to Granville Island to Gastown to Yaletown. All very safe and walkable. Nice shopping, eating, coffee, bus service, people watching, etc. Clean area with friendly people.","July 2, 2013",0,0,,5.0,2021-06-18 18:46:20.340436,2021-06-18 18:46:20.419221,All very safe and walkable.,very safe and walkable,0.9983127117156982,safety,safe
4227,Vibrant Downtown with friendly people!,,"We stayed 4 nights in downtown Vancouver and really enjoyed it. Some areas closer to Gastown and Chinatown have a lot of homeless and the area is a little gritty, but we never felt unsafe. The West End and Yaletown were nicer areas with lots of shops, trees, and restaurants. Stanley Park is a must see. Most importantly, the people of Vancouver were incredibly friendly and hospitable! They left us with a great impression of the city!","June 29, 2013",0,0,,4.0,2021-06-18 18:46:20.742077,2021-06-18 18:46:20.821035,"Some areas closer to Gastown and Chinatown have a lot of homeless and the area is a little gritty, but we never felt unsafe.",we never felt unsafe,0.9993652701377869,safety,unsafe
4245,Welcoming city,,The city was very clean and was easy to navigate without a map. Even walking back to our hotel at night we felt completely safe. The only slight negative was the difficulty in getting a taxi,"June 21, 2013",0,0,,4.0,2021-06-18 18:46:47.160936,2021-06-18 18:46:47.245076,Even walking back to our hotel at night we felt completely safe.,felt completely safe,0.9994530081748962,safety,safe
4286,Very Walkable City,,Downtown is very walkable. I felt safe walking alone as a solo female traveler. There are plenty of people walking around. Lots of transit options should you wish to venture out of downtown. My favorites spots were the shops on Robson and the Vancouver Art Gallery.,"May 31, 2013",0,0,,5.0,2021-06-18 18:47:44.435541,2021-06-18 18:47:44.514088,I felt safe walking alone as a solo female traveler.,felt safe walking alone as a solo female traveler,0.9978160858154297,safety,safe
4310,Nice but not safe,,"You can get a lot of variety in there like Chinese, Indian food; but at night its not safe...there are many homeless wandering and sometimes they even bother you.","May 16, 2013",0,0,,3.0,2021-06-18 18:48:23.609022,2021-06-18 18:48:23.705790,"You can get a lot of variety in there like Chinese, Indian food; but at night its not safe...",at night its not safe,-0.9979780316352844,safety,safe
4320,Something for everyone,,"Three decades ago, Vancouver's downtown was essentially three main streets. Then it moved to five. Now, thanks to all kinds of clever development, the downtown is expansive with a myriad of wonderful restaurants,and lots of cultural hotspots and theatres. Thousands of people live in the downtown and that's because it's generally safe although, like any big city, you need to be a little aware after a certain time. It might be the most liveable downtown in the country although the eastside is also the country's roughest patch.","May 7, 2013",0,0,,4.0,2021-06-18 18:48:35.625139,2021-06-18 18:48:35.713886,"and that's because it's generally safe although, like any big city, you need to be a little aware after a certain time.","'s because it's generally safe although, like any big city, you need to be a little aware after a certain time",0.7669020891189575,safety,safe
4327,This is the most beautiful City in the World.,,"Sometimes I read these reviews and I feel inspired to write because some of them are just so off base you wonder if the people actually went to the places they write about. Vancouver is probably the most beautiful City in the World. Its situation is specacular -surrounded by Mountains and on the Pacific with an inlet in front and behind. Not only that but the City itself has just the best layout with visually interesting dynamics. Plus it has a huge park that juts out into the sea that takes hours to walk around the outside seawall. This place is magnificant. And - great restaurants, pubs, shops, transit from Airport.Its clean, its safe, it has lovely hotels and great skiing nearby plus tons of beaches- yes, you can ski in the am and come down to the beach in the afternoon and dine at night. You actually can't beat Vancouver. New York has become full of name brands, paris is always grey and quite dull, London is still fun , Amsterdam is lovely but Vancouver is THE best. Ps. I liked Prague too- lovely rooftops- and San Miguel Allende.","April 26, 2013",0,0,,5.0,2021-06-18 18:48:36.187713,2021-06-18 18:48:36.270693,"Its clean, its safe, it has lovely hotels and great skiing nearby plus tons of beaches-",its safe,0.9948936700820923,safety,safe
