title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Great place to walk around for a day!,,"I really enjoyed walking around this area! So many options for shopping and food, this is a must-walk! Make sure to take transit however, I could only imagine that driving around this area would be unpleasant!","July 6, 2018",0,0,,5.0,2021-06-18 17:30:56.200632,2021-06-18 17:30:56.281266
20 Square Blocks of shopping- need I say more? So many cultures and cuisines to choose from here in Vancouver.,,So many restaurants and all walking distance from your hotel. In the summer it gets dark until 9pm and then the city lights up for many exciting social activities young and old.,"July 5, 2018",0,0,,5.0,2021-06-18 17:30:56.281272,2021-06-18 17:30:56.360605
"Very pedestrian friendly treed streets. Hop On Hop Off buses. Great restaurants, bars and night life!",,"We went to Gastown on Blood Alley to a bar called Salt. Great concept with parings of cheese, wine and cold cuts (Charcuterie).Lively Robson, Granville St. as well. Good shopping at Pacific Centre.Clean city.","July 5, 2018",0,0,,5.0,2021-06-18 17:30:56.360610,2021-06-18 17:30:56.439906
Only for the rich?,,"Enjoyed walking through the top end stores along Robson and in the downtown vicinity - and the Fleuvog shoe store in Gastown.  Not in my budget, though.","July 4, 2018",0,0,,4.0,2021-06-18 17:30:56.439912,2021-06-18 17:30:56.525944
Dirty,,"Downtown Vancouver is dirty. Unfortunately. Granville street is for teenagers, clubs offer poor nightlife for 25+ people...Much better the sport side of the city, beautiful walks around the bays and close to the water.","July 4, 2018",0,0,,2.0,2021-06-18 17:30:56.525949,2021-06-18 17:30:56.606348
Walking city,,"We were on a hop on hop off bus but walked through china town, gas town and our downtown hotel, also down to the waterfront. I call that a walking city. Lots of bikes and bike lanes too.","July 4, 2018",0,0,,4.0,2021-06-18 17:31:05.711201,2021-06-18 17:31:05.952359
Beautiful City,,"What a beautiful city with sea on one side and mountains on the other. The is a city for walking and bike riding. People are generally friendly and helpful if you are lost for directions.Lots to see and do - shops, restaurants and cultural stuff.The diversity can be seen with the restaurants by walking the whole length of Robson Street - East meets West.","July 4, 2018",0,0,,4.0,2021-06-18 17:31:05.952365,2021-06-18 17:31:06.031989
"Culture, drugs and begging",,"Vancouver appears to have a lot to offer, but it is let down by an abundance of rough sleepers, drug (Zombie drug, spice or black mamba) as well as the pungent aroma of cannabis everywhere.","July 4, 2018",0,0,,3.0,2021-06-18 17:31:06.031994,2021-06-18 17:31:06.112335
Beautiful city,,"It doesn't matter too much which hotel is used as this is a fairly easy town to walk. Lots of restaurants, coffee shops and shops are all within an easy walk distance.  I couldn't stop talking on the beauty of this city.  I simply didn't want to leave.","July 3, 2018",0,0,,5.0,2021-06-18 17:31:06.112340,2021-06-18 17:31:06.193330
Easy to Navigate,,"The grid style system is so easy to navigate, Nice shopping area lot of bars cafes and diners, Great road crossing system,use it you'll be safe.Like anywhere some not so good areas, a few beggars but generally no hassle.","July 3, 2018",0,0,,4.0,2021-06-18 17:31:06.193335,2021-06-18 17:31:06.273299
Hours of Exploring,,"Downtown Vancouver is clean, easy to navigate, and full of food and shopping. Everyone I met was kind, friendly, chatty, or having the best time being a tourist.","July 3, 2018",0,0,,5.0,2021-06-18 17:31:06.273305,2021-06-18 17:31:06.354416
Vibrant Downtown,,This is a downtown with numerous skyscrapers and a lot of crowds. We drove through several times to get back and forth between tourist areas. There was a lot of traffic but it moved well. This is a beautiful downtown.,"July 2, 2018",0,0,,4.0,2021-06-18 17:31:06.354421,2021-06-18 17:31:06.433581
Fantastic Diwtown area,,"The downtown of Vancouver is one of the best places to be. The city is very clean, no trash on the sidewalks or roadways. Plenty of good restaurants to visit, plus you have shopping that rivals many cities in the US. Stores from Tiffany’s, to Lululemon, to other shops and stores dot the downtown area. The air is crisp, cool, and without very much humidity. You will not be disappointed in downtown Vancouver!!","July 2, 2018",0,0,,5.0,2021-06-18 17:31:06.433586,2021-06-18 17:31:06.512551
Hustle and bustle and construction,,Same old downtown really no surprises but also not too many let downs! Tick it off the list if you’re into your shopping lots of high end,"July 2, 2018",0,0,,3.0,2021-06-18 17:31:06.512556,2021-06-18 17:31:06.593482
Downtown & Jazz fedtivsl,,It was the Jazz festival so quite different I’m sure even so s lovely city really buzzing lots going on and such wonderful people very welcoming,"July 1, 2018",0,0,,5.0,2021-06-18 17:31:06.593487,2021-06-18 17:31:06.675616
Easy walking,,"Spent a lot of time walking around downtown.  Walked to Gastown and Yaletown many times.  Need to be aware of your surroundings in some of the more seedy areas.   Main and Hastings is an area I would stay away from.  Never did take public transportation, no need.","July 1, 2018",0,0,,4.0,2021-06-18 17:31:15.750580,2021-06-18 17:31:15.836277
One of the most beautiful cities in the world,,"Vancouver is an amazing city. It has many huge department stores along with the smaller  souvenir and gift shops. It has so many places to eat, be it a snack or coffee or a full gourmet meal. With the backdrop of  mountain peaks it is so beautiful. You can be part of all the hustle and bustle or just sit and ‘people watch’ while you enjoy a coffee. The city is very tastefully constructed with lots of the high rises with relaxing water features. Some of the architecture is astounding . A few minutes and you can be in Stanley Park or down by the harbour where you can watch the sea planes going back and forth along with the huge cruise ships which come into dock. Gaston is a must to visit with the steam clock and statue of ‘Gassy Jack.’ The observatory tower is a wonderful place to take in the views. No visit is complete without seeing China town or Granville Island where the markets are to die for. Like every city in the world there is a homeless problem and there  are places  it is best to avoid but this does not detract the overall beauty of Vancouver. We loved it there.","July 1, 2018",0,0,,5.0,2021-06-18 17:31:15.836283,2021-06-18 17:31:15.917624
Brilliant atmosphere.,,"Lots of shops, bars, places to eat and clubs. Police shut roads off and night at weekends as it's very busy.","July 1, 2018",0,0,,5.0,2021-06-18 17:31:15.917630,2021-06-18 17:31:15.996688
Sightseeing,,Beautiful City bordering the North Pacific and place to take a cruise to Alaska. It's not very large and public transportation is easily available as our caps. Please note that there are no Uber or Lyft cars available in Vancouver.,"June 29, 2018",0,0,,5.0,2021-06-18 17:31:15.996693,2021-06-18 17:31:16.076529
Lots of fun to be had,,"Where to start ? Take a bike ride around and do Yale town , coal harbor , beach ave, to Denman . Stop and shop or just enjoy the multi cultural restaurants. There's lots of fun to be had in down town Vancouver .","June 29, 2018",0,0,,5.0,2021-06-18 17:31:16.076534,2021-06-18 17:31:16.156526
Lovely place - very similar to Sydney,,"After a good night sleep, we properly checked in at Fairmont Hotel Reservations then off for breakfast at good ol' Starbucks again. Bought tickets for the City Hop On / Hop Off Bus - and toured around the various sights of Vancouver. Some good spots included:1.  Stanley Park - really good. About a 1000 acre park in the heart of the city.2. Granville Markets - very trendy. Good as well. 3. China town - over rated4. Gas town - trendy. Good. And lots of other sights. Managed to get Mum on a virtual reality flying ride (like the California Flight ride at Disneyland) and that was terrific. Flying all over Canada. Felt so real. We managed to wonder off the beaten track (again) and ended up amongst derelicts and druggies. Not that pleasant. Saw a strong Salvo presence in the area. Quite surprised by the number of homeless people and beggars that seem to be everywhere. Very confronting and sad. Saw a massive number of Seaplanes taking off from the harbour. The 3rd busiest sea plane marine airport in the world. Rested at the Hotel. FaceTime with family then up the road for dinner.","June 29, 2018",0,0,,4.0,2021-06-18 17:31:16.156531,2021-06-18 17:31:16.238399
Beautiful City,,"One of the most liveable cities in the world.  Parking is scarce but it's a very walkable place and so much to do, see, and eat!  The streets are bustling but friendly. Great town!","June 29, 2018",0,0,,5.0,2021-06-18 17:31:16.238405,2021-06-18 17:31:16.318850
"Clean, Modern and Walkable",,"While Vancouver is quite expensive, it is a wonderful city to visit with a clean, modern downtown, having numerous attractions along the waterfront that is very walkable, which is a good thing as traffic is often snarled.  Other areas near Downtown that are worth visiting include Gastown just to the east and Coal Harbor just to the west and Stanley Park a bit further west.  Granville Island, another popular area to visit is to the south.","June 28, 2018",0,0,,4.0,2021-06-18 17:31:16.318855,2021-06-18 17:31:16.399643
