title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Interesting,,"Right next to China Town, it's an interesting neighborhood, full of character and local colour.Although it's busy you can walk around feeling secure and safe.So many different cultures in this area it's fascinating!","September 30, 2017",0,0,,4.0,2021-06-18 19:32:54.395570,2021-06-18 19:32:54.478251
Olde Worlde,,There are some nice restaurants and it has an historic feel but it is a very compact area. Don't go past the statue or head south. We were going to go to Chinatown but encountered a lot of people clearly out of their minds on drugs and syringes on the pavement. I felt unsafe.,"September 29, 2017",0,0,,3.0,2021-06-18 19:32:54.478257,2021-06-18 19:32:54.556645
Gastown Vancouver,,"I really liked this part of Vancouver, lots of things to see. It's the old part of the city. Must see the Gassy Jack monument & the steam clock. Lots of restaurants and cafes, and views of the waterfront. Great place to board a float plane and see the islands. Lots of hotels to choose from.","September 29, 2017",0,0,,4.0,2021-06-18 19:32:54.556650,2021-06-18 19:32:54.632166
Lovely,,"Firstly did not find interesting but as we walked around was so interesting, old building with new buildings , years ago what a street was planned , funny shops as well","September 29, 2017",0,0,,4.0,2021-06-18 19:32:54.632171,2021-06-18 19:32:54.711102
A Stroll Up Down and Around Water Street,,"I decided to show my friend the Steam Clock, we parked and walked up and down Water Street!  It was there, but not as clean as I remembered it back in the nineteen eighties.  The tree lined street, was what I enjoyed, along with the steam clock.  I remembered it shoots off every fifteen minutes.  As usual  it still on time.  It was a nice truck up one side and down the other.  It is nice too visiT!","September 29, 2017",0,0,,5.0,2021-06-18 19:33:07.703692,2021-06-18 19:33:07.788779
Worth a Stroll,,"Every tour guide asks, ""Have you been to Gastown?"" It's part of the early history of Vancouver, and the most prominent character of that period was John 'Gassy Jack' Deighton. His statue stands prominently in a square in that part of the city. There are many relics from that time, such as gas lights, and also the famous steam clock. The area has atmosphere, and a Victorian feel. Probably not somewhere that most people would stay in for long, but should be part of a tour of the city.","September 28, 2017",0,0,,4.0,2021-06-18 19:33:07.788784,2021-06-18 19:33:07.866216
"Great place to shop, dine and see the Steam Clock",,"Gastown is a great little area of downtown Vancouver where you can shop, find gifts, dine and the best part was watching and listening to the Steam Clock on the hour!","September 28, 2017",0,0,,5.0,2021-06-18 19:33:07.866222,2021-06-18 19:33:07.950170
Cute busy town,,Quaint area! Lots of shops and restaurants. Loved the history of Gastown! Doesn't take long to walk through this beautiful area! Close to cruise ships!,"September 28, 2017",0,0,,5.0,2021-06-18 19:33:07.950176,2021-06-18 19:33:08.037585
It's Nice Considering What It Could Be,,"The old stories of Gas Town being a dump are truly no more.  This is now a trendy neighbourhood where you can spent 10 dollars on a cup of coffee. It's a strange mix however considering no more than a few blocks over is Hastings Street, where you can see the truly downtrodden of Vancouver.  Occasionally you'll see some cross over, but for the most part this neighbourhood has cleaned up and become totally trendy.","September 28, 2017",0,0,,4.0,2021-06-18 19:33:08.037590,2021-06-18 19:33:08.114017
"Good for a Stroll, but Watch Where You Go",,"Enjoyed the stroll through the older buildings, but a word of warning. After you get down to Gassy Jack's statue, turn around and come back the way you came. I had read about the area next to Gastown that isn't particularly safe. I thought we would go across the street below ""Gassy"" and come up the next street. I would not recommend doing that. Just turn around at Gassy and head back the way you came.","September 27, 2017",0,0,,2.0,2021-06-18 19:33:08.114023,2021-06-18 19:33:08.195919
Like stepping back in time - vibrant area of the city,,WE drove through on the bus when we arrived in Vancouver so we made a point of going back on foot and so glad that we did.  Loved seeing the gas clock and hearing of the history of this place.,"September 27, 2017",0,0,,5.0,2021-06-18 19:33:08.195924,2021-06-18 19:33:08.273419
Nice to wander around,,"Nice area and lots to do, look at & wander. Plenty of shops, bars & restaurants. Take usual care of possessions etc as busy area and no doubt pick pockets etc.  Steam clock on the edge of gastown is pretty","September 27, 2017",0,0,,4.0,2021-06-18 19:33:08.273425,2021-06-18 19:33:08.349773
Extremely contradictory,,"Gastown is an extremely contradictory area. On the other hand it's a very beautiful old district with lovely houses, restaurants and lots of gift shops, but on the other hand it's part of Eastside Downtown, which is the area of the less fortunate. Because the so-called four blocks of hell are right next to the tourist streets, there are a lot of addicts, mental patients, prostitutes etc. also in the tourist area of Gastown. Some people might find it disturbing. For me it was just a shock to see them in the city that is supposed to be one of the best when it comes to quality of life. Overall street homelessness is a very visible phenomenon in downtown Vancouver. As a single female traveller I accidentally ended up in the four blocks of hell in the daylight. I wasn't threatened in any way, but it was an eye-opening experience, which made me think how lucky I was.","September 27, 2017",0,0,,2.0,2021-06-18 19:33:08.349779,2021-06-18 19:33:08.428144
Worth a visit,,Lovely old town type of feeling. Easy to find and great shops for pottering around. Lots of places to eat and drink,"September 26, 2017",0,0,,5.0,2021-06-18 19:33:08.428150,2021-06-18 19:33:08.507064
Great Variety,,Very cool little spot in Vancouver not to be missed. Check out the funky bars and the Steamworks Clock that chims everyday! From here it is well worth the trip to East Hastings to see another side of the downtown area of Vancouver.,"September 26, 2017",0,0,,5.0,2021-06-18 19:33:23.379985,2021-06-18 19:33:23.480935
Gastown visit,,"Gastown was an interesting part of Vancouver with some tourist attractions (steam clock, statue) & many shops & restaurants.  We didn't eat at any of the restaurants but some looked good.  We didn't cover the whole area but it seemed to sell too many tourist type items.","September 25, 2017",0,0,,3.0,2021-06-18 19:33:23.480940,2021-06-18 19:33:23.559737
Nice area,,"This a good location with shops /eating etc in a nice area . Some parts of Vacouver can be very sleazy with beggars and are best avoided but Gastown is safe ,day or night","September 25, 2017",0,0,,4.0,2021-06-18 19:33:23.559742,2021-06-18 19:33:23.635172
Nice victorian town,,"A small town, with a lot of victorian looking shops and restaurants, quite an expensive area as its so touristy but I would recommend seeing the steam clock, thats pretty cool","September 25, 2017",0,0,,3.0,2021-06-18 19:33:23.635177,2021-06-18 19:33:23.712004
Great place for food,,We had a walking food tour through here but is worth going on your own. Heaps of great food places and a quirky little district with a great history,"September 25, 2017",0,0,,5.0,2021-06-18 19:33:23.712010,2021-06-18 19:33:23.791242
Gentrified and Welcoming,,"We haven’t visited Vancouver for almost two years and could not have been more surprised to see Gastown’s growth and gentrification.  In this short time span, the area has pushed further to the east.  Instead of previously remembered vacant buildings we strolled past an enjoyable variety of both local and tourist-focused venues ranging from interesting shops to wonderful little cafes.  More important, these changes engendered a greater sense of safety whereby allowing us a larger area to experience and enjoy the city.","September 25, 2017",0,0,,3.0,2021-06-18 19:33:23.791247,2021-06-18 19:33:23.872028
Gastown Revisited,,"My husband and I have visited Vancouver a few times and haven't been in Gastown for probably 14 years, and It was interesting to see this area of Vancouver again!We took some time to enjoy. appetizers and drinks at happy hour.  Before going to dinner. I was surprised at how many people were panhandling there. It was the 40 year anniversary of the steam clock, so there was quite a crowd at it!","September 24, 2017",0,0,,4.0,2021-06-18 19:33:23.872033,2021-06-18 19:33:23.947593
Canada Road Trip.,,"It was one of the recommended places to visit whilst in Vancouver. It was a bit underwhelming, a bit run down and dingy. The Steam Clock being possibly the only thing worth seeing. Chinatown was even worse with all the homeless and addicts etc. Felt unsafe down there, so did not hang around.","September 24, 2017",0,0,,3.0,2021-06-18 19:33:23.947599,2021-06-18 19:33:24.024436
Bustling with tourists,,"Busy area as all tourists visit here. The steam clock is great. Be there on the hour to see clock in actionLots of touristy shops, bars and restaurants. Easy to walk aroundSpoilt by the number of homeless people all asking for money","September 24, 2017",0,0,,4.0,2021-06-18 19:33:24.024441,2021-06-18 19:33:24.099414
Busy shopping street,,"Yes, the area was cute with an old-world vibe. It was also elbow to elbow with tourists going from shop to shop. Some cute boutiques, some bigger outfits. and a good selection of restaurants and bars. I'd take a look, but there really isn't much to do except buy things.","September 24, 2017",0,0,,3.0,2021-06-18 19:33:24.099419,2021-06-18 19:33:24.174606
Place to vist,,"Very interesting place to see with lots of gift shops and places to eat, good to just walk around and get the feel . Gas clock is to see","September 24, 2017",0,0,,4.0,2021-06-18 19:33:36.241508,2021-06-18 19:33:36.327169
Step back in time,,Cobblestone streets. Meet Gassy in the square. Beautiful architecture. Great way to spend the afternoon. Streets are lined with Restaurants. Enjoy a coffee on a deck.,"September 23, 2017",0,0,,4.0,2021-06-18 19:33:36.327175,2021-06-18 19:33:36.406089
"Funky, fun part of Vancouver",,"This part of Vancouver has a lot of fun shops, cute restaurants with interesting food.  The Gaston clock was nifty.  We even saw a movie being made.  We were allowed to get up close to the shoot.  Other visitors to this part of Vancouver may see movies being made because, evidently, it is the Hollywood of the North!","September 23, 2017",0,0,,5.0,2021-06-18 19:33:36.406094,2021-06-18 19:33:36.486430
